character_id_mal,character_id_anilist,name,alt_names,gender,species_tags,role,age,height_cm,popularity_mal_favorites,popularity_anilist_favorites,anime_id_mal,anime_id_anilist,anime_title,anime_year_start,universe,image_url,validated,sources
109085,121430,Elias Ainsworth,Ains; Thorn; Pilum Murialis; Pilum Muralis; エリアス・エインズワーズ,,Mensch; Elf; Magier,Supporting,,,3232,1738,32902,21688,Mahoutsukai no Yome: Hoshi Matsu Hito,2016,Mahoutsukai no Yome: Hoshi Matsu Hito,https://cdn.myanimelist.net/images/characters/4/278307.jpg,false,jikan; anilist
37514,37514,Sena Kashiwazaki,Niku (Meat); 柏崎星奈,Female,Dämon,Main,17,164,3232,1042,10719,10719,Boku wa Tomodachi ga Sukunai,2011,Boku wa Tomodachi ga Sukunai,https://cdn.myanimelist.net/images/characters/13/132289.jpg,false,jikan; anilist
10418,10418,Yuuko Aioi,Yukko; 相生祐子,Female,,Main,,,3229,1605,8857,8857,Nichijou: Nichijou no 0-wa,2011,Nichijou: Nichijou no 0-wa,https://cdn.myanimelist.net/images/characters/15/114020.jpg,false,jikan; anilist
13531,13531,Shouta Kazehaya,風早翔太,Male,,Main,,175,3228,2082,6045,6045,Kimi ni Todoke,2009,Kimi ni Todoke,https://cdn.myanimelist.net/images/characters/4/597998.jpg,false,jikan; anilist
21928,21928,Eiji Okumura,Ei; Ei-Chan; 奥村英二,Male,,Main,19,,3217,3515,36649,100388,Banana Fish,2018,Banana Fish,https://cdn.myanimelist.net/images/characters/9/361570.jpg,false,jikan; anilist
1378,1378,Seto Kaiba,Kaiba Boy; 海馬瀬人,Male,Elf; Ork,Main,,186,3214,1544,481,481,Yu☆Gi☆Oh! Duel Monsters,2000,Yu☆Gi☆Oh! Duel Monsters,https://cdn.myanimelist.net/images/characters/13/125445.jpg,false,jikan; anilist
70733,70733,Sadao Maou,Sadao Maou (真奥貞夫); Milord; Sire; The Devil; Demon King Satan; サタン・ジャコブ,Male,Mensch; Dämon; Ork,Main,,,3212,2245,15809,15809,Hataraku Maou-sama!,2013,Hataraku Maou-sama!,https://cdn.myanimelist.net/images/characters/3/183237.jpg,false,jikan; anilist
13725,13725,Ami Kawashima,Amin; Bakachi; Stupid Chihuahua; 川嶋亜美,Female,,Main,17-18,165,3197,1981,4224,4224,Toradora!,2008,Toradora!,https://cdn.myanimelist.net/images/characters/3/103093.jpg,false,jikan; anilist
24312,24312,Hinata Kawamoto,Hina; 川本ひなた,Female,Elf,Main,13-,,3195,2902,31646,21366,3-gatsu no Lion,2016,3-gatsu no Lion,https://cdn.myanimelist.net/images/characters/6/320379.jpg,false,jikan; anilist
96065,67325, Tanaka,Ryu; Ryuu; Monk Cut; 田中龍之介,Male,,Main,16-22,167,3194,3626,32093,21495,Tanaka-kun wa Itsumo Kedaruge,2016,Tanaka-kun wa Itsumo Kedaruge,https://cdn.myanimelist.net/images/characters/3/301027.jpg,false,jikan; anilist
22370,22370,Yuri Nakamura,Yurippe; 仲村ゆり,Female,Dämon; Engel; Gott,Main,17,,3194,3702,6547,6547,Angel Beats!,2010,Angel Beats!,https://cdn.myanimelist.net/images/characters/7/119951.jpg,false,jikan; anilist
8306,8306,Aru Akise,Akki; 秋瀬或,Male,Magier,Supporting,14,166,3191,1139,10620,,Mirai Nikki (TV),,Mirai Nikki (TV),https://cdn.myanimelist.net/images/characters/13/144245.jpg,false,jikan; anilist
1044,1044, Lupin III,Wolf; Hardyman; Edgar; ルパン三世,Male,Elf; Ork; Mönch; Dieb/Schurke,Main,,179,3189,1470,1412,13203,Lupin III,2012,Lupin III,https://cdn.myanimelist.net/images/characters/5/313502.jpg,false,jikan; anilist
111337,88346,Sylphiette,Sylphy; シルフィエット,Female,Mensch; Elf,Main,,,3172,3729,39535,108465,Mushoku Tensei: Isekai Ittara Honki Dasu,2021,Mushoku Tensei: Isekai Ittara Honki Dasu,https://cdn.myanimelist.net/images/characters/10/423669.jpg,false,jikan; anilist
3861,3861,Moka Akashiya,赤夜萌香,Female,Yokai/Geist; Vampir; Elf,Main,15-18,166,3153,1135,2993,2993,Rosario to Vampire,2008,Rosario to Vampire,https://cdn.myanimelist.net/images/characters/11/78827.jpg,false,jikan; anilist
65523,65523,Junko Enoshima,Super High School Level Gyaru; Super High School Level Gal; 超高校級のギャル; Ultimate Fashionista; 江ノ島盾子,Female,,Supporting,,169,3153,1821,16592,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,2013,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,https://cdn.myanimelist.net/images/characters/3/554960.jpg,false,jikan; anilist
190157,199892,Ai Ooto,Ai Ohto; 大戸アイ,Female,,Main,14,,3147,3518,43299,124845,Wonder Egg Priority,2021,Wonder Egg Priority,https://cdn.myanimelist.net/images/characters/10/431621.jpg,false,jikan; anilist
188061,195116,Langa Hasegawa,Ranga; Snow (スノー); 馳河ランガ,Male,,Main,"17 (anime), 18 (officially)",178,3140,4258,42923,124153,SK∞,2021,SK∞,https://cdn.myanimelist.net/images/characters/4/564145.jpg,false,jikan; anilist
651,651,Envy,Envy the Jealous; Envy the Bizarre; エンヴィー,Non-binary,Mensch; Homunculus; Assassine; Alchemist,Supporting,~175,,3139,1614,121,121,Fullmetal Alchemist,2003,Fullmetal Alchemist,https://cdn.myanimelist.net/images/characters/14/79027.jpg,false,jikan; anilist
539,539,Nausicaä,ナウシカ,Female,,Main,,,3132,1562,572,572,Kaze no Tani no Nausicaä,1984,Kaze no Tani no Nausicaä,https://cdn.myanimelist.net/images/characters/13/310238.jpg,false,jikan; anilist
3760,3760,Taizou Hasegawa,Madao; Piggy; 長谷川泰三,Male,,Supporting,38,179,3126,1379,918,918,Gintama,2006,Gintama,https://cdn.myanimelist.net/images/characters/5/115541.jpg,false,jikan; anilist
133767,120462,Shinra Kusakabe,Devil's Footprints; Akuma; 日下部森羅,Male,,Main,17,173,3116,5263,38671,105310,Enen no Shouboutai,2019,Enen no Shouboutai,https://cdn.myanimelist.net/images/characters/11/384757.jpg,false,jikan; anilist
136726,120969,Kobayashi,小林さん,Female,Elf; Drache,Main,25,,3114,2675,33206,21776,Kobayashi-san Chi no Maid Dragon,2017,Kobayashi-san Chi no Maid Dragon,https://cdn.myanimelist.net/images/characters/3/456442.jpg,false,jikan; anilist
24515,67069,Yui,Gahama-chan; 由比ヶ浜結衣,Female,Elf,Supporting,16-17,163,3110,5992,6547,6547,Angel Beats!,2010,Angel Beats!,https://cdn.myanimelist.net/images/characters/11/150391.jpg,false,jikan; anilist
1185,1185,Megumi Noda,Nodame; Baby-chan; 野田恵,Female,Dämon; Yokai/Geist; Elf,Main,,162,3091,400,1698,1698,Nodame Cantabile,2007,Nodame Cantabile,https://cdn.myanimelist.net/images/characters/11/92497.jpg,false,jikan; anilist
20766,20766,Tatsumi Oga,Ogre; Child-Rearing Badass; Madason; 男鹿辰巳,Male,Dämon; Krieger,Main,16,179,3068,783,9120,9120,Beelzebub: Hirotta Akachan wa Daimaou!?,2010,Beelzebub: Hirotta Akachan wa Daimaou!?,https://cdn.myanimelist.net/images/characters/14/154439.jpg,false,jikan; anilist
84679,84679,Hiyori Iki,Hiyorin; 壱岐ひより,Female,,Main,15,,3059,3069,20507,20447,Noragami,2014,Noragami,https://cdn.myanimelist.net/images/characters/14/228607.jpg,false,jikan; anilist
182080,155702,Miyako Shikimori,Mi-chan; Micchon; 式守都,Female,,Main,17,162,3058,3585,45613,127911,Kawaii dake ja Nai Shikimori-san,2022,Kawaii dake ja Nai Shikimori-san,https://cdn.myanimelist.net/images/characters/5/458966.jpg,false,jikan; anilist
182080,155702,Miyako Shikimori,Mi-chan; Micchon; 式守都,Female,,Main,17,162,3058,3585,45613,127911,Kawaii dake ja Nai Shikimori-san,2022,Kawaii dake ja Nai Shikimori-san,https://cdn.myanimelist.net/images/characters/5/458966.jpg,false,jikan; anilist
461,461,Balalaika,Sofiya Pavlovena; Fry Face; Kapitan; Vladilena; バラライカ,Female,Engel; Elf; Ork; Krieger,Supporting,,,3056,1720,889,889,Black Lagoon,2006,Black Lagoon,https://cdn.myanimelist.net/images/characters/14/308173.jpg,false,jikan; anilist
145329,123181,Chisa Kotegawa,Chii-chan; 古手川千紗,Female,,Main,"18 (Manga), 20 (Anime)",,3053,3382,37105,100922,Grand Blue,2018,Grand Blue,https://cdn.myanimelist.net/images/characters/4/546350.jpg,false,jikan; anilist
128137,132848,Hajime Nagumo,Otaku; Love Smashers; Duelist Smasher Whitehead; Master; Papa; 南雲ハジメ,Male,Dämon,Main,17,,3049,2050,36882,100668,Arifureta Shokugyou de Sekai Saikyou,2019,Arifureta Shokugyou de Sekai Saikyou,https://cdn.myanimelist.net/images/characters/12/382159.jpg,false,jikan; anilist
2171,2171,Kagami Hiiragi,Kagamin; 柊かがみ,Female,,Main,,157,3041,1018,1887,1887,Lucky☆Star,2007,Lucky☆Star,https://cdn.myanimelist.net/images/characters/10/40319.jpg,false,jikan; anilist
112741,88993,Guren Ichinose,Baka-Guren; 一瀬グレン,Male,Mensch; Dämon; Engel; Vampir,Main,15-,183,3029,2783,26243,20829,Owari no Seraph,2015,Owari no Seraph,https://cdn.myanimelist.net/images/characters/5/257901.jpg,false,jikan; anilist
22726,22726,Aiko Tanaka,Aiko Orihara (織原愛子); 田中愛子,Female,,,,,3028,2012,,,,,,https://cdn.myanimelist.net/images/characters/5/158639.jpg,false,jikan; anilist
28522,28522,Shichika Yasuri,鑢七花,Male,,Main,24,,3013,1089,6594,6594,Katanagatari,2010,Katanagatari,https://cdn.myanimelist.net/images/characters/10/99233.jpg,false,jikan; anilist
18770,18770,Taiga Kagami,Bakagami; Kagamicchi; 火神大我,Male,Gott,Main,16,190,3011,1863,11771,11771,Kuroko no Basket,2012,Kuroko no Basket,https://cdn.myanimelist.net/images/characters/2/169361.jpg,false,jikan; anilist
906,906,Renji Abarai,Freeloader; Red Pineapple; 阿散井恋次,Male,,Main,,96,3004,1622,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/10/171877.jpg,false,jikan; anilist
16211,16211,Gilbert Nightray,Gil; Raven; Seaweed Head; ギルバート・ナイトレイ,Male,Ork; Troll,Main,24,182,3003,1270,5530,5530,Pandora Hearts,2009,Pandora Hearts,https://cdn.myanimelist.net/images/characters/4/308572.jpg,false,jikan; anilist
18823,18823,Tsukuyo,Tsukki; The Moon of Yoshiwara; Courtesan of Death; 月詠,Female,Ork; Assassine,Supporting,,170,2995,1804,918,918,Gintama,2006,Gintama,https://cdn.myanimelist.net/images/characters/12/115534.jpg,false,jikan; anilist
152052,125886,Miko Iino,伊井野ミコ,Female,,Main,16,147,2995,15005,40591,112641,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,2020,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,https://cdn.myanimelist.net/images/characters/16/376603.jpg,false,jikan; anilist
456,456,Cloud Strife,Ex-SOLDIER; Miss Cloud; Spiky; Spike ; クラウド・ストライフ,Male,Dämon,Main,21-24,170,2986,949,317,317,Final Fantasy VII: Advent Children,2005,Final Fantasy VII: Advent Children,https://cdn.myanimelist.net/images/characters/16/407815.jpg,false,jikan; anilist
24502,24502,Yuzuru Otonashi,音無結弦,Male,Dämon; Engel,Main,17,176,2985,1008,6547,6547,Angel Beats!,2010,Angel Beats!,https://cdn.myanimelist.net/images/characters/14/434995.jpg,false,jikan; anilist
211945,268676,Kaoruko Waguri,和栗薫子,Female,,Main,16,148,2983,3354,59845,181444,Kaoru Hana wa Rin to Saku,2025,Kaoru Hana wa Rin to Saku,https://cdn.myanimelist.net/images/characters/7/586472.jpg,false,jikan; anilist
148394,121775,Fumino Furuhashi,Fuminocchi; 古橋文乃,Female,,Main,17,,2983,3118,38186,110229,Bokutachi wa Benkyou ga Dekinai,2019,Bokutachi wa Benkyou ga Dekinai,https://cdn.myanimelist.net/images/characters/9/363075.jpg,false,jikan; anilist
182379,174190,Anna Yamada,山田杏奈,Female,Elf,Main,14,,2969,2801,52578,153152,Boku no Kokoro no Yabai Yatsu,2023,Boku no Kokoro no Yabai Yatsu,https://cdn.myanimelist.net/images/characters/12/485465.jpg,false,jikan; anilist
121595,122687,Mary Saotome,Meari; 早乙女芽亜里,Female,,Main,16-17,,2967,3712,34933,98314,Kakegurui,2017,Kakegurui,https://cdn.myanimelist.net/images/characters/10/586168.jpg,false,jikan; anilist
42501,42501,Alibaba Saluja,アリババ・サルージャ,Male,Mensch; Ork,Main,17,168,2962,1842,14513,14513,Magi: The Labyrinth of Magic,2012,Magi: The Labyrinth of Magic,https://cdn.myanimelist.net/images/characters/2/171933.jpg,false,jikan; anilist
10731,10731,Kojirou Sasaki,Ganryuu; 佐々木小次郎,Male,,,,,2961,2769,,,,,,https://cdn.myanimelist.net/images/characters/14/76211.jpg,false,jikan; anilist
22751,22751,Jellal Fernandes,Siegrain; Gerard; Mystogan; ジェラール・フェルナンデス,Male,Dämon; Fee,Supporting,,,2953,1403,6702,6702,Fairy Tail,2009,Fairy Tail,https://cdn.myanimelist.net/images/characters/11/80782.jpg,false,jikan; anilist
142314,125661,Zeke,ジーク,Male,,Supporting,25-,,2952,3048,25777,20958,Shingeki no Kyojin Season 2,2017,Shingeki no Kyojin Season 2,https://cdn.myanimelist.net/images/characters/13/489878.jpg,false,jikan; anilist
30267,30267,Kazuya Miyuki,御幸一也,Male,,Main,15-,179,2948,1507,18689,18689,Diamond no Ace,2013,Diamond no Ace,https://cdn.myanimelist.net/images/characters/8/225757.jpg,false,jikan; anilist
131936,128036,Milim Nava,Mirimu Naava; Destroyer; Demon Lord of Absurdity; Greatest Among the Ten Great Demon Lords At Digging Up Sweet Potatoes; ミリム・ナーヴァ,Female,Dämon; Elf; Drache,Supporting,2000+,,2944,3418,37430,101280,Tensei shitara Slime Datta Ken,2018,Tensei shitara Slime Datta Ken,https://cdn.myanimelist.net/images/characters/6/447552.jpg,false,jikan; anilist
152098,141122,Kei Karuizawa,軽井沢恵,Female,,Supporting,16,154,2943,2889,35507,98659,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,2017,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,https://cdn.myanimelist.net/images/characters/7/539083.jpg,false,jikan; anilist
35510,35510,Buntarou Mori,The Immortal Solo Climber; 森文太郎,Male,,,,,2942,2306,,,,,,https://cdn.myanimelist.net/images/characters/12/504009.jpg,false,jikan; anilist
2511,120381,Kenshirou,四桜犬士郎,,Dämon; Yokai/Geist; Assassine; Dieb/Schurke,Main,30,,2942,65,967,967,Hokuto no Ken,1984,Hokuto no Ken,https://cdn.myanimelist.net/images/characters/8/286109.jpg,false,jikan; anilist
21150,21150,Ikaros,Alpha; イカロス,,Engel; Gott; Elf,Main,,162,2940,728,5958,5958,Sora no Otoshimono,2009,Sora no Otoshimono,https://cdn.myanimelist.net/images/characters/7/120790.jpg,false,jikan; anilist
170765,144596,Himeno,Vomit Girl; 姫野,Female,Jäger,Supporting,,,2935,3851,44511,127230,Chainsaw Man,2022,Chainsaw Man,https://cdn.myanimelist.net/images/characters/12/386392.jpg,false,jikan; anilist
378,378,Akari Mizunashi,Momiko; Miss Expert of Happiness; 水無灯里,Female,Bogenschütze/Waldläufer,Main,15,155,2933,1761,477,477,Aria the Animation,2005,Aria the Animation,https://cdn.myanimelist.net/images/characters/4/322412.jpg,false,jikan; anilist
195230,217334,Alisa Mikhailovna Kujou,Алиса Михайловна Куджо; Alya (アーリャ); アリサ・ミハイロヴナ・九条,Female,,Main,15,170,2922,2886,54744,162804,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,2024,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,https://cdn.myanimelist.net/images/characters/5/536830.jpg,false,jikan; anilist
2379,2379,Risa Koizumi,Amazon; All Kyojin; 小泉リサ,Female,Dämon,Main,15,172,2919,1171,2034,2034,Lovely★Complex,2007,Lovely★Complex,https://cdn.myanimelist.net/images/characters/13/36357.jpg,false,jikan; anilist
81931,81931,Fubuki,Hellish Blizzard; Jigoku no Fubuki; フブキ,Female,Mensch,Supporting,23,167,2915,4212,30276,21087,One Punch Man,2015,One Punch Man,https://cdn.myanimelist.net/images/characters/10/473637.jpg,false,jikan; anilist
10342,10342,Ushio Okazaki,Shio; 岡崎汐,Female,Android/Cyborg,Main,,,2913,770,1723,1723,Clannad Movie,2007,Clannad Movie,https://cdn.myanimelist.net/images/characters/12/48244.jpg,false,jikan; anilist
204620,260328,Takina Inoue,井ノ上たきな,Female,,Main,16,,2907,3809,50709,143270,Lycoris Recoil,2022,Lycoris Recoil,https://cdn.myanimelist.net/images/characters/3/486673.jpg,false,jikan; anilist
103651,17,Nine,Nine-Tails Jinchuuriki; The Show-Off; Number One Unpredictable; Noisy Ninja; Number One Hyperactive; Knucklehead Ninja; Fox; うずまきナルト,Male,,Main,"12-17 (Naruto), 27- (Boruto)",,2901,15649,23283,20661,Zankyou no Terror,2014,Zankyou no Terror,https://cdn.myanimelist.net/images/characters/2/252597.jpg,false,jikan; anilist
138553,124704,Saichi Sugimoto,Sugimoto the Immortal (不死身の杉元); Vagrant Boy (ノラ坊); 杉元佐一,Male,Krieger; Dieb/Schurke,Main,,,2887,2823,36028,99699,Golden Kamuy,2018,Golden Kamuy,https://cdn.myanimelist.net/images/characters/13/354183.jpg,false,jikan; anilist
31741,31741,Rokurouta Sakuragi,An-chan; Bro; 桜木六郎太,Male,,Main,18,,2884,845,6114,6114,Rainbow: Nisha Rokubou no Shichinin,2010,Rainbow: Nisha Rokubou no Shichinin,https://cdn.myanimelist.net/images/characters/2/236699.jpg,false,jikan; anilist
131941,131033,Diablo,魔神王; クロ; Black; Kuro; Noir; ディアブロ,Male,Dämon; Yokai/Geist,Supporting,,,2868,2005,37430,101280,Tensei shitara Slime Datta Ken,2018,Tensei shitara Slime Datta Ken,https://cdn.myanimelist.net/images/characters/12/476920.jpg,false,jikan; anilist
105287,88265,Ikki Kurogane,Worst One. Failure Knight; Another One; Uncrowned Sword King; Kuro-bou; Seven Stars Sword King; The Heir of Ryouma; Sword God; 黒鉄一輝,Male,Magier; Ritter,Main,16,,2857,1299,30296,21092,Rakudai Kishi no Cavalry,2015,Rakudai Kishi no Cavalry,https://cdn.myanimelist.net/images/characters/11/345305.jpg,false,jikan; anilist
171437,137260,Gabimaru,Garan no Gabimaru (がらんの画眉丸); Gabimaru the Hollow; 画眉丸,Male,Dämon; Assassine,Main,15-16,150,2856,4491,46569,128893,Jigokuraku,2023,Jigokuraku,https://cdn.myanimelist.net/images/characters/5/497163.jpg,false,jikan; anilist
100993,89576,Sagiri Izumi,Eromanga-sensei (エロマンガ先生); 和泉紗霧,Female,Magier,Main,12,142,2855,1551,32901,21685,Eromanga-sensei,2017,Eromanga-sensei,https://cdn.myanimelist.net/images/characters/8/362254.jpg,false,jikan; anilist
151247,124522,Mereoleona Vermillion,Sisgoleon; メレオレオナ・ヴァーミリオン,Female,Ritter,Supporting,32,,2840,2493,34572,97940,Black Clover,2017,Black Clover,https://cdn.myanimelist.net/images/characters/4/375601.jpg,false,jikan; anilist
9192,9192,Caiman,Magician Killer; Caiman; カイマン,Male,,Main,25,,2839,2793,38668,105228,Dorohedoro,2020,Dorohedoro,https://cdn.myanimelist.net/images/characters/3/196867.jpg,false,jikan; anilist
25273,25273,Obi,オビ,Male,,Main,21,,2839,1864,30123,21058,Akagami no Shirayuki-hime,2015,Akagami no Shirayuki-hime,https://cdn.myanimelist.net/images/characters/8/300768.jpg,false,jikan; anilist
125055,89197,Atsushi Nakajima,Jinko; Weretiger; White Reaper; 中島敦,Male,Dämon; Elf,Main,18,170,2835,3250,31478,21311,Bungou Stray Dogs,2016,Bungou Stray Dogs,https://cdn.myanimelist.net/images/characters/12/307235.jpg,false,jikan; anilist
5511,5511,Lala Satalin Deviluke,Lala-chi; Princess; ララ・サタリン・デビルーク,Female,Mensch; Dämon; Elf; Alien,Main,16,165,2826,1114,3455,3455,To LOVE-Ru,2008,To LOVE-Ru,https://cdn.myanimelist.net/images/characters/11/113782.jpg,false,jikan; anilist
87267,87267,Mikoto Mikoshiba,Mikorin (みこりん); 御子柴実琴,Male,Pirat,Main,16-17,177,2819,1524,23289,20668,Gekkan Shoujo Nozaki-kun,2014,Gekkan Shoujo Nozaki-kun,https://cdn.myanimelist.net/images/characters/3/307566.jpg,false,jikan; anilist
120017,88710,Reina Kousaka,高坂麗奈,Female,,Main,15-18,158,2819,2368,27989,20912,Hibike! Euphonium,2015,Hibike! Euphonium,https://cdn.myanimelist.net/images/characters/5/354305.jpg,false,jikan; anilist
126756,89276,Kayo Hinazuki,雛月加代,Female,,Main,10-11 (Past),,2815,1932,31043,21234,Boku dake ga Inai Machi,2016,Boku dake ga Inai Machi,https://cdn.myanimelist.net/images/characters/12/307107.jpg,false,jikan; anilist
105289,88264,Stella Vermillion,Crimson Princess; ステラ・ヴァーミリオン,Female,Ritter,Main,15,,2811,2325,30296,21092,Rakudai Kishi no Cavalry,2015,Rakudai Kishi no Cavalry,https://cdn.myanimelist.net/images/characters/10/320409.jpg,false,jikan; anilist
92227,87655,Ais Wallenstein,Sword Princess; War Princess; アイズ・ヴァレンシュタイン,Female,,Supporting,16,,2804,5296,28121,20920,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,2015,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,https://cdn.myanimelist.net/images/characters/14/328382.jpg,false,jikan; anilist
41069,196522,Sakamoto,坂本太郎,Male,Mensch,Main,27,,2803,1558,8857,8857,Nichijou: Nichijou no 0-wa,2011,Nichijou: Nichijou no 0-wa,https://cdn.myanimelist.net/images/characters/2/112679.jpg,false,jikan; anilist
